#ID DescID Mvir Vmax Vrms Rvir Rs Np X Y Z VX VY VZ JX JY JZ Spin rs_klypin Mvir_all M200b M200c M500c M2500c Xoff Voff spin_bullock b_to_a c_to_a A[x] A[y] A[z] b_to_a(500c) c_to_a(500c) A[x](500c) A[y](500c) A[z](500c) T/|U| M_pe_Behroozi M_pe_Diemer Halfmass_Radius PID
#a = 1.004270
#Om = 0.267000; Ol = 0.733000; h = 0.719000
#FOF linking length: 0.280000
#Unbound Threshold: 0.500000; FOF Refinement Threshold: 0.700000
#Particle mass: 7.41000e+10 Msun/h
#Box size: 1024.000122 Mpc/h
#Force resolution assumed: 0.000995748 Mpc/h
#Units: Masses in Msun / h
#Units: Positions in Mpc / h (comoving)
#Units: Velocities in km / s (physical, peculiar)
#Units: Halo Distances, Lengths, and Radii in kpc / h (comoving)
#Units: Angular Momenta in (Msun/h) * (Mpc/h) * km/s (physical)
#Units: Spins are dimensionless
#Np is an internal debugging quantity.
#Rockstar Version: 0.99.9-RC3+
403501 -1 3.112e+12 273.83 173.26 302.048 21.738 58 2.42452 16.28715 21.36177 60.01 -440.86 -385.13 6.149e+12 6.428e+12 -4.164e+12 0.04613 21.73849 3.1122e+12 3.4827e+12 2.2971e+12 2.2230e+12 1.0374e+12 30.11265 0.00 0.03502 0.94142 0.56843 0.88237 16.08876 15.72637 0.7072 4.727e-01 4.782e+00 13.146 -1
260450 -1 1.349e+13 402.23 398.61 492.437 63.988 290 15.70799 7.36914 28.10773 63.79 395.20 -753.99 8.997e+13 8.685e+13 9.812e+13 0.04194 55.47987 1.3634e+13 1.7562e+13 1.0226e+13 7.4841e+12 4.2237e+12 26.98326 43.97 0.04921 0.74523 0.66259 1.77632 -17.96078 34.96931 0.6788 4.437e-01 7.134e+00 -14.416 260451
272068 -1 8.818e+12 298.65 284.90 427.408 136.697 208 7.07707 19.55001 5.65967 168.45 81.60 -437.77 -1.495e+13 -2.017e+13 4.967e+13 0.03027 157.40933 8.8179e+12 1.1856e+13 5.2611e+12 2.9640e+12 1.1115e+12 80.95989 18.40 0.03498 0.76434 0.58053 -25.71402 10.65488 46.84829 0.7094 2.992e-01 6.876e+00 31.056 -1
338396 -1 6.076e+12 283.23 230.34 377.513 67.811 153 12.61278 6.83160 18.32410 -13.23 15.26 -305.72 -4.192e+13 2.838e+13 6.842e+11 0.06190 67.81076 6.0762e+12 8.0769e+12 4.2237e+12 2.7417e+12 1.2597e+12 31.57578 0.00 0.05919 0.89523 0.50665 -7.54503 29.45320 -26.48298 0.4865 1.893e-01 1.145e+01 -12.778 -1
326380 -1 9.040e+12 368.64 333.87 430.970 46.739 188 3.20110 18.30725 5.82859 175.22 -203.55 -579.86 -5.400e+13 5.313e+13 -2.403e+13 0.04694 39.40009 9.0402e+12 1.1560e+13 7.0395e+12 5.3352e+12 3.2604e+12 41.48127 8.42 0.04792 0.92683 0.72342 16.01670 42.87074 -19.11362 0.6354 5.130e-01 1.905e+01 35.373 -1
437133 -1 1.482e+11 98.88 0.00 109.480 7.996 32 1.66565 11.96997 6.54619 10.37 -162.13 -430.27 7.205e+10 1.616e+11 -5.402e+10 0.11184 7.99640 1.4820e+11 1.4820e+11 7.4100e+10 7.4100e+10 0.0000e+00 32.45872 116.63 0.10546 0.00000 0.00000 0.00000 0.00000 0.00000 0.0000 0.000e+00 0.000e+00 0.000 -1
437132 -1 1.704e+12 186.83 78.82 247.117 42.252 32 5.78169 11.53426 8.70895 -52.90 -58.21 -234.77 -2.316e+12 1.748e+11 1.830e+12 0.03163 42.25154 1.7043e+12 2.0007e+12 1.4820e+12 1.4820e+11 0.0000e+00 21.33619 5.56 0.02876 0.63016 0.00747 8.42717 102.26866 -6.83783 0.0000 0.000e+00 0.000e+00 0.000 -1
319045 -1 9.262e+12 324.77 299.29 434.474 153.240 215 14.55892 16.61867 13.54556 235.76 -231.69 -496.52 2.466e+13 -1.939e+12 6.950e+11 0.01422 79.96829 9.2625e+12 1.1263e+13 6.7431e+12 4.2978e+12 1.9266e+12 32.90493 10.99 0.01433 0.84842 0.68797 41.28177 11.40733 4.24572 0.8743 6.602e-01 2.658e+01 2.650 -1
239445 -1 1.840e+14 827.90 861.73 1176.664 472.883 1954 22.05052 20.74602 12.13726 -189.17 -305.08 -248.96 2.788e+15 -8.249e+15 6.466e+15 0.03502 379.58014 1.8399e+14 2.0318e+14 1.2842e+14 6.9135e+13 1.5339e+13 43.62358 269.45 0.04310 0.76567 0.51687 6.95317 91.64521 9.49016 0.3793 3.500e-01 1.435e+01 65.211 -1
239444 -1 1.423e+13 395.26 408.80 501.296 95.283 222 21.98245 20.38320 12.05908 220.16 239.41 -350.18 1.132e+14 -1.563e+14 1.843e+14 0.06523 67.39648 1.4598e+13 1.5339e+13 1.1634e+13 8.5215e+12 2.6676e+12 35.07790 59.27 0.07555 0.70574 0.41316 15.89958 53.56533 16.76974 0.4307 4.216e-01 2.077e+00 13.336 239445
239443 -1 7.484e+12 349.11 318.79 404.670 24.789 145 21.61300 21.21446 12.36544 -531.19 -951.13 275.66 1.355e+13 -3.276e+13 -3.549e+13 0.04490 35.66663 8.1510e+12 8.2251e+12 6.5208e+12 5.1129e+12 2.3712e+12 28.86043 16.96 0.04144 0.85136 0.76189 20.32996 -18.97310 13.81507 0.8586 6.307e-01 1.737e+01 -14.395 239445
239442 -1 5.557e+12 360.12 255.21 366.449 19.487 144 23.82449 21.09769 11.61736 -407.25 -826.63 94.63 9.105e+12 -2.016e+12 -5.638e+11 0.01611 19.48668 6.0762e+12 6.3726e+12 4.5201e+12 3.6309e+12 2.2971e+12 12.35287 17.77 0.01267 0.66920 0.58421 7.50780 -14.78932 22.09688 0.7526 5.263e-01 -6.584e+00 17.366 -1
339568 -1 6.373e+12 310.06 256.14 383.554 45.434 150 20.20158 5.98117 14.45559 -212.03 117.08 -175.97 2.722e+13 1.156e+13 1.096e+13 0.03624 45.43403 6.3726e+12 7.8546e+12 4.6683e+12 3.7050e+12 1.7043e+12 26.27353 3.79 0.03406 0.64056 0.43831 33.85308 -28.79287 13.96255 0.3143 1.947e-01 3.035e+01 -20.057 -1
397677 -1 2.668e+12 306.00 157.32 286.920 11.495 63 19.32841 19.18406 11.96506 400.79 30.11 -566.95 -1.247e+12 -1.448e+13 6.072e+12 0.08431 11.49505 2.8158e+12 2.8899e+12 2.5935e+12 1.7043e+12 3.7050e+11 21.97602 0.00 0.07259 0.38324 0.12311 10.93540 -4.18194 4.30862 0.2493 6.171e-02 1.401e+01 -4.592 -1
239441 -1 4.001e+12 286.38 333.32 328.441 27.677 101 22.54859 20.88025 11.82630 821.72 -301.80 -67.18 -6.412e+12 -3.882e+13 -4.141e+13 0.07430 27.67662 4.8165e+12 4.0755e+12 3.3345e+12 3.0381e+12 1.4820e+12 27.83111 25.74 0.13398 0.47150 0.23561 -1.69922 -13.08069 27.19221 0.4011 2.468e-01 -4.396e+00 -10.946 239445
